SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,0.0,0.0,412.0,0.0,0.0,0.0,5.0,0.0,54.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.31158,-15.56747,-34.813755,50.96,-14.4,-34.26,1.3391186870031846
0.0,29.0,0.0,0.0,0.0,712.0,0.0,0.0,230.0,0.0,0.0,0.0,9.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.755333,12.557997,29.564236,53.87,12.53,30.31,1.3414286666485624
0.0,108.0,0.0,0.0,430.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.647377,-14.3291645,-1.6820723,41.73,-14.01,-2.61,1.3433154571800152
0.0,0.0,0.0,0.0,0.0,0.0,950.0,184.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.95955,20.354815,77.34282,76.64,20.91,78.36,1.3438382676506777
0.0,0.0,0.0,0.0,0.0,0.0,230.0,344.0,28.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.36533,17.664051,64.43148,79.68,18.05,65.68,1.3441624641517984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.107075,46.58373,48.097786,60.44,46.58,48.29,1.3467181963155928
0.0,0.0,0.0,0.0,110.0,8.0,230.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.21063,-33.145527,36.033802,70.34,-32.88,36.72,1.347903381152552
0.0,0.0,0.0,700.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,160.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.33105,-12.737824,-20.053457,37.65,-11.72,-19.49,1.3480656386122034
0.0,24.5,0.0,0.0,0.0,0.0,255.0,340.0,505.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.392395,20.642548,32.74095,51.09,20.76,33.89,1.3493554539572625
0.0,48.0,0.0,95.0,0.0,0.0,100.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,170.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.896877,-1.0247635,-14.122103,36.5,-0.56,-15.24,1.3525739805065815
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,62.0,0.0,0.0,356.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.662342,40.26412,26.568844,61.55,40.79,27.81,1.3526422379770855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,996.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.008064,49.006836,41.401264,54.06,49.99,42.33,1.3534618935769298
0.0,0.0,0.0,0.0,65.0,180.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.05202,-23.218307,51.33562,63.81,-23.0,52.44,1.3571453595452663
0.0,0.0,0.0,0.0,0.0,5.0,0.0,480.0,115.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.812775,27.828588,56.735188,74.63,28.47,57.61,1.3581468428306127
0.0,0.0,0.0,0.0,135.0,208.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,65.7747,-26.669962,24.100384,65.4,-25.37,24.22,1.3581628833395005
0.0,21.0,0.0,0.0,0.0,0.0,470.0,670.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.418396,19.33246,28.923271,44.83,20.43,28.38,1.358656170036969
5.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,503.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.34029,38.64997,42.354256,62.61,39.12,42.47,1.3588551464083898
0.0,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0.0,100.0,0.0,742.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.31178,27.642557,-4.4412427,37.98,27.4,-4.56,1.3588865404174115
4.0,0.0,0.0,0.0,346.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.400475,-49.47659,6.055265,64.87,-48.79,7.13,1.3590122557948818
0.0,41.0,0.0,0.0,673.0,0.0,96.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.699223,-19.615643,5.561842,38.34,-20.8,5.77,1.362581397305102
6.0,0.0,0.0,320.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.069527,-21.635769,-33.02333,58.31,-22.2,-32.92,1.3666777428571835
16.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.267372,-16.309053,-34.117886,59.08,-16.67,-33.08,1.366694180453689
0.0,0.0,0.0,0.0,58.0,15.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.32805,-36.508648,49.79604,75.5,-37.0,51.06,1.3669638090781353
0.0,0.0,0.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.75808,1.0407465,-30.634756,31.77,1.98,-30.74,1.3673239069804808
0.0,9.0,0.0,0.0,339.0,169.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.3002,-32.058884,15.821543,54.53,-30.71,15.87,1.369175898976825
0.0,88.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,110.0,297.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.676556,8.562929,16.03462,45.04,8.69999999999999,15.94,1.3735799779168505
0.0,22.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,287.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.25223,13.2799425,27.642199,56.31,13.97,28.83,1.3749140987553297
0.0,118.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.699818,-0.091974854,-12.489379,28.83,0.14,-11.45,1.3750285992263274
10.0,0.0,0.0,0.0,195.0,0.0,200.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.380795,-36.349636,15.2202635,59.18,-35.58,16.04,1.3795060868891278
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.14831,50.103096,31.528736,48.2,51.41,31.97,1.3803563124458458
0.0,8.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,529.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.17365,23.05171,18.625835,61.59,23.72,19.76,1.3806842298953381
0.0,0.0,0.0,159.0,0.0,166.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,321.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.18137,-3.8041909,-16.515196,43.1,-3.82,-15.48,1.3841104896445215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,46.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.021103,50.20112,36.770996,55.04,50.87,37.43,1.385582888278115
0.0,700.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.128538,-0.15098815,0.40556887,27.61,-1.31,-0.15,1.3859462605821289
0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,195.0,0.0,0.0,184.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.01202,32.104977,19.912716,48.5,33.39,20.1,1.3872579793551254
0.0,66.0,0.0,0.0,360.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.586376,-25.421398,10.854463,45.67,-25.91,11.57,1.3874314590285213
0.0,35.0,0.0,95.0,0.0,0.0,30.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,566.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.19859,-6.3922095,-17.20704,49.78,-5.16,-17.47,1.3876333256362678
0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60.286366,48.636314,50.33518,59.24,49.54,50.48,1.390144510270491
0.0,50.0,0.0,0.0,375.0,0.0,150.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.707798,-26.223394,9.568919,47.66,-26.62,10.51,1.3962871316504573
0.0,0.0,0.0,304.0,7.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.08238,-6.270603,-39.36605,50.95,-6.13,-38.28,1.397155211008391
0.0,112.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.59695,1.3019167,0.59789276,54.53,2.33,0.76,1.3977894341375434
0.0,0.0,0.0,0.0,293.0,76.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,77.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.36307,-0.9030102,8.989976,36.27,-0.4,8.27,1.4022088881618469
0.0,0.0,0.0,0.0,14.0,0.0,164.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.84597,30.731422,33.21109,54.11,30.84,33.81,1.4029446264293033
0.0,0.0,0.0,0.0,77.0,20.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73.952385,-37.896027,48.90772,73.63,-37.23,50.1,1.4032313777777243
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.587162,48.712788,28.095303,46.05,49.9,28.69,1.4061853479511706
0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,574.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.838245,40.41035,42.527065,53.98,41.81,42.52,1.4068269870045422
0.0,0.0,0.0,0.0,6.8,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,595.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.653233,21.832819,15.546179,53.62,22.27,16.47,1.4068447219734213
0.0,22.0,0.0,220.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.85134,-28.616302,-10.31276,47.02,-30.01,-10.21,1.4076214738589525
6.0,0.0,0.0,0.0,0.0,0.0,150.0,600.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.347626,34.60622,59.251667,63.25,35.16,58.56,1.410623101831253
0.0,32.0,0.0,0.0,0.0,0.0,1066.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.358738,-1.7303685,44.862164,56.53,-0.83,45.94,1.414823502980144
0.0,323.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,109.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.431442,2.989347,-0.29612887,32.41,2.27,0.43,1.4150259583069953
0.0,0.0,0.0,765.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.258728,-16.31018,-23.900057,39.12,-16.78,-24.92,1.4152044626118612
0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.730259,-0.108678795,-1.351739,26.32,-0.05,-1.48,1.4172947312032167
0.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.73057,41.999256,33.849346,50.55,42.65,35.1,1.421340480014966
0.0,78.0,0.0,105.0,0.0,0.0,34.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,364.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.62423,-0.532572,-15.503753,39.7,-1.18,-14.83,1.4249168681428206
0.0,12.0,0.0,0.0,0.0,295.0,40.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.32897,6.60147,39.43275,68.12,7.76,39.69,1.4262168457051985
0.0,8.0,0.0,0.0,517.0,25.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.14501,-45.783264,17.404835,51.47,-45.91,17.92,1.4272528405647416
4.0,0.0,0.0,0.0,0.0,0.0,300.0,280.0,0.0,0.0,0.0,0.0,27.0,0.0,330.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.2101,26.631567,53.98244,69.64,27.61,54.93,1.428290863005796
0.0,5.0,0.0,0.0,0.0,211.0,28.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.49483,7.531929,34.475613,76.08,8.23,35.58,1.4315731423760505
4.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.0157,21.084284,42.200756,73.84,22.17,42.64,1.4321952341622655
0.0,195.0,0.0,0.0,347.0,311.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.48124,-9.202405,4.154633,33.68,-8.09,4.57,1.43246604971897
0.0,5.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,373.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.786846,15.582547,32.552074,62.57,16.55,33.27,1.4369105748761732
0.0,0.0,0.0,0.0,0.0,0.0,398.0,48.0,26.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.63628,6.4877443,65.083145,83.66,7.39,65.54,1.4390246625916039
0.0,49.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,769.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.17438,7.4349833,5.251603,58.75,6.32,5.96,1.4409547960333455
0.0,0.0,0.0,0.0,0.0,0.0,1031.0,46.0,0.0,0.0,0.0,0.0,63.0,0.0,128.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.28579,30.232452,53.387325,64.81,31.14,54.38,1.4435520097644658
0.0,85.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,664.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.10596,1.3603449,6.075239,53.86,1.31,7.31,1.4476684469609744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.835434,40.330612,63.19035,66.3199999999997,39.27,62.33,1.449104498272977
0.0,11.0,0.0,0.0,0.0,405.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.880676,25.295366,30.930101,54.3,26.13,32.04,1.450627705365698
0.0,14.0,0.0,0.0,0.0,0.0,116.0,266.0,83.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.63994,10.54129,38.89515,66.15,11.54,39.82,1.4535931086937663
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,965.0,34.0,0.0,26.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.739586,11.199547,-20.6702,32.18,11.04,-20.81,1.4559505403182675
0.0,62.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,550.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.001705,5.005892,12.646467,54.77,5.43,13.81,1.4573789032787479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.679035,28.61449,18.25906,38.76,27.6,17.75,1.4604652188046314
0.0,23.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,572.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.78404,10.105636,18.850838,59.2,10.94,19.98,1.464307104438496
4.0,0.0,0.0,0.0,0.0,0.0,400.0,250.0,610.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.85597,39.267666,47.76513,61.74,39.9,48.75,1.4667409137239953
0.0,0.0,0.0,0.0,41.0,0.0,359.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,78.67414,-31.077848,49.296627,79.3499999999999,-30.51,50.47,1.468346491483035
0.0,35.0,0.0,0.0,360.0,0.0,280.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.566425,-20.3618,16.105745,40.83,-21.45,17.06,1.4711405462126497
0.0,28.0,0.0,0.0,590.0,155.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.60627,-26.942896,7.0738153,45.29,-25.88,6.1,1.4758355628360567
0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,679.0,27.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.77779,34.841934,30.806244,60.5,36.01,31.35,1.4770360819071047
0.0,46.0,0.0,0.0,0.0,14.0,0.0,0.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.487225,19.944202,17.63084,40.04,19.85,17.35,1.4772286055720814
0.0,230.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,282.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.025024,2.9848495,4.5717607,39.81,1.74,4.72,1.4791253275679144
10.0,0.0,0.0,0.0,0.0,0.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.14705,4.1446633,68.29953,80.76,4.66,69.55,1.484909430410287
0.0,0.0,0.0,0.0,0.0,170.0,180.0,670.0,75.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.35015,24.674368,61.80252,71.99,25.54,62.83,1.4880991879203038
0.0,0.0,0.0,0.0,7.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,83.03967,-15.386232,78.80368,83.77,-14.63,79.86,1.4903275497893247
0.0,0.0,0.0,375.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.758957,-33.24159,-7.907139,38.52,-32.5,-8.27999999999999,1.4913059108032023
0.0,170.0,0.0,400.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.375572,-0.07294931,-1.3769501,29.91,1.1,-0.58,1.4925471854936094
0.0,0.0,0.0,0.0,600.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.13927,-49.050972,7.123884,58.93,-48.16,7.08,1.5026951541315052
0.0,9.0,0.0,0.0,0.0,0.0,0.0,286.0,214.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.01566,21.835285,37.357883,64.73,21.93,38.68,1.5057357664324027
0.0,7.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,790.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.39375,8.559326,27.277771,68.9,9.91,27.71,1.5057980191261264
12.0,0.0,0.0,0.0,20.0,68.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.49268,-15.478952,41.00878,77.43,-15.0,42.1,1.5161516277698337
0.0,22.0,0.0,0.0,107.0,0.0,130.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.184944,-20.290852,19.129726,61.96,-19.18,19.82,1.520256707635844
30.0,0.0,0.0,0.0,300.0,0.0,240.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.197727,-45.639675,21.921352,58.47,-45.87,23.4,1.5210459499068703
0.0,80.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,100.0,0.0,0.0,60.0,0.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.322865,-0.6073876,13.67475,40.51,-0.85,14.6,1.524545292599497
0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.271156,13.089714,-37.19385,44.94,13.63,-35.8,1.5311418395599763
0.0,0.0,0.0,192.0,18.0,0.0,295.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.2099,-24.858427,17.582088,48.22,-23.7,17.43,1.53133469379427
0.0,0.0,0.0,0.0,332.0,132.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.739132,-37.614037,19.158562,59.57,-37.5,20.44,1.5314797389727894
0.0,0.0,0.0,0.0,18.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,388.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,77.466705,-19.967772,58.871525,77.77,-18.66,59.61,1.5321878610972246
0.0,0.0,0.0,0.0,180.0,0.0,130.0,110.0,0.0,225.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.740246,-14.720511,3.6260674,46.07,-13.45,4.16,1.5324858203446334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,943.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.334797,45.63384,37.46903,58.26,46.1,38.6,1.5337547920252685
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,19.0,0.0,222.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.229153,29.838385,22.576187,53.55,30.76,23.76,1.5341873414535216
0.0,0.0,0.0,345.0,0.0,0.0,27.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.313293,-11.800658,-29.47714,48.4,-11.63,-31.0,1.5348431629605441
0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.882511,-0.21747826,-1.1026748,25.36,-0.04,-1.2,1.5359071871178092
0.0,0.0,0.0,0.0,30.0,42.0,480.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,74.01863,-16.317389,57.34515,73.64,-16.0,58.8,1.5364522258211688
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.518185,49.393166,37.725872,53.11,48.34,36.77,1.5404851532743655
0.0,0.0,0.0,0.0,30.0,0.0,400.0,80.0,600.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.277653,16.35853,33.309185,50.87,17.78,33.35,1.5404927692224586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.062973,50.288616,43.55377,55.96,50.77,44.71,1.5405388189643057
0.0,5.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.51752,9.222834,29.509995,70.0,10.54,30.15,1.5418573303373635
0.0,137.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,367.0,0.0,0.0,0.0,35.0,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.194057,1.9297135,-0.58650696,36.71,2.03,-0.32,1.5424542509937436
0.0,11.0,0.0,0.0,0.0,310.0,70.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.89353,7.3166714,41.44923,67.69,8.35999999999999,42.26,1.542803908474372
0.0,17.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,710.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.01325,3.6177015,21.69225,67.37,4.75,22.68,1.5443510690417455
0.0,118.0,0.0,0.0,542.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.238815,-14.417421,-2.712895,40.04,-13.9,-3.54,1.5456344344425381
